timestamp,distance,satellite_norad,satellite,alt,az,pop_ping_latency_ms
2023-06-07 14:29:57.993063,1300,52372,STARLINK-3796,"54deg 18' 35.4""","00deg 00' 12.8""",32.95000076293945
2023-06-07 14:29:58.033660,1300,52545,STARLINK-3939,"25deg 39' 33.9""","288deg 38' 31.8""",32.95000076293945
2023-06-07 14:29:58.073901,1300,52575,STARLINK-3920,"34deg 43' 39.9""","189deg 36' 36.6""",32.95000076293945
2023-06-07 14:29:58.114372,1300,52682,STARLINK-4017,"60deg 30' 37.3""","24deg 45' 37.4""",34.54999923706055
2023-06-07 14:29:58.154691,1300,52695,STARLINK-4041,"39deg 22' 28.7""","326deg 22' 14.2""",34.54999923706055
2023-06-07 14:29:58.193746,1300,52701,STARLINK-4003,"27deg 04' 52.5""","116deg 55' 15.1""",34.900001525878906
2023-06-07 14:29:58.234675,1300,53163,STARLINK-4104,"33deg 19' 50.5""","325deg 43' 11.0""",34.900001525878906
2023-06-07 14:29:58.273884,1300,53168,STARLINK-4105,"37deg 17' 07.1""","28deg 17' 39.3""",34.900001525878906
2023-06-07 14:29:58.313471,1300,53174,STARLINK-4205,"26deg 29' 24.2""","303deg 08' 37.3""",34.71428680419922
2023-06-07 14:29:58.354487,1300,53244,STARLINK-4125,"28deg 52' 48.1""","67deg 56' 25.5""",34.71428680419922
2023-06-07 14:29:58.395116,1300,53256,STARLINK-4147,"46deg 42' 00.9""","277deg 52' 41.4""",35.28571319580078
2023-06-07 14:29:58.434264,1300,53275,STARLINK-4179,"32deg 59' 43.8""","39deg 43' 29.2""",35.28571319580078
2023-06-07 14:29:58.473861,1300,53396,STARLINK-4524,"41deg 55' 21.7""","258deg 30' 00.9""",35.28571319580078
2023-06-07 14:29:58.513345,1300,53495,STARLINK-4429,"21deg 28' 46.2""","67deg 07' 38.8""",35.5
2023-06-07 14:29:58.568706,1300,53616,STARLINK-4605,"23deg 10' 37.5""","119deg 42' 26.0""",35.5
2023-06-07 14:29:58.613315,1300,53979,STARLINK-5123,"22deg 00' 42.1""","188deg 29' 10.3""",35.33333206176758
2023-06-07 14:29:58.654452,1300,53989,STARLINK-5115,"23deg 49' 07.9""","205deg 05' 17.3""",35.33333206176758
2023-06-07 14:29:58.694734,1300,53992,STARLINK-5108,"42deg 33' 54.1""","168deg 03' 45.7""",35.9523811340332
2023-06-07 14:29:58.734920,1300,55282,STARLINK-5330,"36deg 21' 38.9""","278deg 43' 27.8""",35.9523811340332
2023-06-07 14:29:58.773126,1300,55336,STARLINK-5655,"21deg 48' 40.3""","132deg 43' 56.3""",35.9523811340332
2023-06-07 14:29:58.813015,1300,55349,STARLINK-5666,"24deg 43' 55.1""","232deg 18' 11.8""",35.9523811340332
2023-06-07 14:29:58.973436,1300,55362,STARLINK-5574,"27deg 19' 09.9""","233deg 20' 03.6""",35.9523811340332
2023-06-07 14:29:59.012627,1300,55365,STARLINK-5639,"32deg 14' 26.3""","143deg 03' 25.1""",39.150001525878906
2023-06-07 14:29:59.054356,1300,55451,STARLINK-5656,"21deg 02' 39.1""","193deg 22' 07.6""",39.150001525878906
2023-06-07 14:30:00.076259,1400,44713,STARLINK-1007,"30deg 00' 29.9""","282deg 59' 17.5""",36.71428680419922
2023-06-07 14:30:00.113349,1400,44739,STARLINK-1034,"17deg 58' 49.4""","100deg 21' 04.2""",36.71428680419922
2023-06-07 14:30:00.154056,1400,45404,STARLINK-1260,"18deg 29' 49.6""","111deg 55' 40.4""",36.71428680419922
2023-06-07 14:30:00.193788,1400,45416,STARLINK-1318,"20deg 26' 27.5""","297deg 22' 37.8""",37.14285659790039
2023-06-07 14:30:00.234394,1400,45419,STARLINK-1308,"36deg 43' 47.3""","31deg 39' 49.1""",37.14285659790039
2023-06-07 14:30:00.274255,1400,45545,STARLINK-1374,"17deg 38' 55.7""","227deg 14' 04.1""",37.14285659790039
2023-06-07 14:30:00.312489,1400,45756,STARLINK-1484,"33deg 49' 11.6""","112deg 16' 35.2""",37.14285659790039
2023-06-07 14:30:00.353908,1400,45772,STARLINK-1470,"59deg 23' 28.7""","274deg 25' 15.1""",37.14285659790039
2023-06-07 14:30:00.393197,1400,45777,STARLINK-1490,"64deg 04' 09.2""","318deg 02' 48.3""",37.47618865966797
2023-06-07 14:30:00.433689,1400,45779,STARLINK-1492,"35deg 04' 24.6""","305deg 10' 43.8""",37.47618865966797
2023-06-07 14:30:00.475087,1400,46045,STARLINK-1591,"59deg 04' 18.5""","219deg 43' 41.3""",37.47618865966797
2023-06-07 14:30:00.512807,1400,46058,STARLINK-1564,"25deg 53' 37.4""","181deg 30' 26.1""",37.19047546386719
2023-06-07 14:30:00.568328,1400,46546,STARLINK-1697,"42deg 10' 31.9""","335deg 59' 52.1""",37.19047546386719
2023-06-07 14:30:00.612987,1400,46559,STARLINK-1681,"28deg 45' 15.8""","84deg 29' 06.0""",37.19047546386719
2023-06-07 14:30:00.654046,1400,46589,STARLINK-1749,"43deg 08' 10.2""","347deg 55' 07.3""",37.19047546386719
2023-06-07 14:30:00.693626,1400,47730,STARLINK-2140,"38deg 20' 12.9""","145deg 17' 25.2""",37.761905670166016
2023-06-07 14:30:00.733854,1400,47748,STARLINK-2162,"37deg 08' 25.4""","241deg 58' 34.9""",37.761905670166016
2023-06-07 14:30:00.774906,1400,47756,STARLINK-2174,"35deg 15' 00.9""","91deg 55' 29.4""",37.761905670166016
2023-06-07 14:30:00.813798,1400,48100,STARLINK-2430,"49deg 51' 08.8""","06deg 01' 50.7""",37.71428680419922
2023-06-07 14:30:00.896484,1400,48130,STARLINK-2472,"40deg 44' 36.4""","17deg 10' 18.9""",37.71428680419922
2023-06-07 14:30:00.974003,1400,48132,STARLINK-2474,"40deg 49' 56.9""","10deg 36' 49.1""",37.71428680419922
2023-06-07 14:30:01.013817,1400,48428,STARLINK-2461,"29deg 42' 35.8""","47deg 42' 34.4""",34.80952453613281
2023-06-07 14:30:01.055363,1400,48432,STARLINK-2680,"50deg 33' 58.7""","53deg 18' 51.7""",34.80952453613281
2023-06-07 14:30:01.092985,1400,48446,STARLINK-2247,"30deg 02' 22.5""","293deg 55' 26.1""",33.95000076293945
2023-06-07 14:30:01.133942,1400,48463,STARLINK-2689,"25deg 35' 00.7""","54deg 43' 26.7""",33.95000076293945
2023-06-07 14:30:01.174641,1400,48467,STARLINK-2659,"60deg 26' 07.9""","02deg 45' 08.6""",33.95000076293945
2023-06-07 14:30:01.213691,1400,48589,STARLINK-2245,"49deg 39' 16.7""","283deg 01' 32.1""",33.42856979370117
2023-06-07 14:30:01.254884,1400,48593,STARLINK-2250,"38deg 33' 39.4""","91deg 34' 25.6""",33.42856979370117
2023-06-07 14:30:01.293290,1400,48641,STARLINK-2754,"28deg 59' 19.1""","163deg 06' 10.9""",33.42856979370117
2023-06-07 14:30:01.334613,1400,49170,STARLINK-3074,"23deg 06' 15.1""","05deg 34' 36.7""",33.42856979370117
2023-06-07 14:30:01.373881,1400,49437,STARLINK-3130,"48deg 58' 19.6""","98deg 11' 53.9""",33.42856979370117
2023-06-07 14:30:01.413314,1400,49740,STARLINK-3226,"17deg 25' 40.1""","86deg 54' 25.1""",31.5238094329834
2023-06-07 14:30:01.454516,1400,49745,STARLINK-3241,"17deg 34' 52.8""","303deg 13' 15.5""",31.5238094329834
2023-06-07 14:30:01.495244,1400,49756,STARLINK-3207,"50deg 43' 16.0""","91deg 12' 03.9""",31.399999618530273
2023-06-07 14:30:01.533332,1400,50804,STARLINK-3323,"26deg 04' 08.9""","61deg 13' 59.0""",31.399999618530273
2023-06-07 14:30:01.594254,1400,50827,STARLINK-3329,"37deg 32' 06.3""","336deg 21' 45.9""",30.799999237060547
2023-06-07 14:30:01.638693,1400,52350,STARLINK-3754,"28deg 16' 35.8""","250deg 46' 50.7""",30.799999237060547
2023-06-07 14:30:01.693254,1400,52372,STARLINK-3796,"53deg 39' 52.8""","03deg 42' 51.4""",30.85714340209961
2023-06-07 14:30:01.734129,1400,52545,STARLINK-3939,"26deg 25' 45.6""","288deg 17' 47.0""",30.85714340209961
2023-06-07 14:30:01.773591,1400,52575,STARLINK-3920,"34deg 09' 55.4""","187deg 48' 37.3""",30.85714340209961
2023-06-07 14:30:01.812707,1400,52656,STARLINK-4004,"19deg 21' 55.9""","305deg 07' 05.0""",30.809524536132812
2023-06-07 14:30:01.973593,1400,52682,STARLINK-4017,"60deg 13' 26.4""","29deg 42' 48.1""",30.809524536132812
2023-06-07 14:30:02.012692,1400,52695,STARLINK-4041,"40deg 22' 27.7""","328deg 00' 34.8""",30.904762268066406
2023-06-07 14:30:02.054624,1400,52701,STARLINK-4003,"26deg 15' 57.6""","116deg 57' 05.5""",30.904762268066406
2023-06-07 14:30:02.094094,1400,53163,STARLINK-4104,"33deg 58' 08.2""","327deg 20' 42.5""",30.904762268066406
2023-06-07 14:30:02.133372,1400,53168,STARLINK-4105,"36deg 45' 15.5""","30deg 19' 08.3""",30.904762268066406
2023-06-07 14:30:02.173662,1400,53174,STARLINK-4205,"27deg 07' 15.8""","304deg 09' 54.3""",30.904762268066406
2023-06-07 14:30:02.213221,1400,53244,STARLINK-4125,"28deg 00' 39.1""","67deg 43' 59.8""",30.904762268066406
2023-06-07 14:30:02.254357,1400,53256,STARLINK-4147,"48deg 08' 10.6""","279deg 28' 46.6""",30.904762268066406
2023-06-07 14:30:02.293985,1400,53275,STARLINK-4179,"32deg 09' 55.3""","40deg 53' 13.1""",30.238094329833984
2023-06-07 14:30:02.334346,1400,53396,STARLINK-4524,"42deg 53' 53.6""","256deg 31' 09.2""",30.238094329833984
2023-06-07 14:30:02.373896,1400,53419,STARLINK-4476,"18deg 39' 24.7""","175deg 35' 16.3""",30.238094329833984
2023-06-07 14:30:02.412821,1400,53495,STARLINK-4429,"21deg 45' 46.4""","68deg 21' 02.6""",29.75
2023-06-07 14:30:02.453952,1400,53500,STARLINK-4455,"18deg 36' 37.8""","126deg 14' 40.9""",29.75
2023-06-07 14:30:02.493931,1400,53616,STARLINK-4605,"22deg 58' 42.7""","118deg 21' 01.2""",29.399999618530273
2023-06-07 14:30:02.534468,1400,53971,STARLINK-4639,"18deg 32' 13.5""","100deg 33' 13.1""",29.399999618530273
2023-06-07 14:30:02.574038,1400,53979,STARLINK-5123,"22deg 30' 44.0""","187deg 34' 22.2""",29.399999618530273
2023-06-07 14:30:02.612918,1400,53989,STARLINK-5115,"24deg 27' 39.7""","204deg 23' 28.4""",29.4761905670166
2023-06-07 14:30:02.654102,1400,53992,STARLINK-5108,"43deg 09' 36.8""","165deg 34' 18.1""",29.4761905670166
2023-06-07 14:30:02.694138,1400,55282,STARLINK-5330,"36deg 52' 17.5""","280deg 37' 50.1""",29.049999237060547
2023-06-07 14:30:02.734516,1400,55336,STARLINK-5655,"21deg 17' 54.4""","132deg 00' 27.9""",29.049999237060547
2023-06-07 14:30:02.773996,1400,55349,STARLINK-5666,"25deg 19' 19.9""","231deg 26' 37.0""",29.049999237060547
2023-06-07 14:30:02.812455,1400,55362,STARLINK-5574,"27deg 54' 07.2""","232deg 12' 58.0""",29.095237731933594
2023-06-07 14:30:02.894103,1400,55365,STARLINK-5639,"31deg 48' 16.0""","141deg 24' 40.9""",29.095237731933594
2023-06-07 14:30:02.973026,1400,55451,STARLINK-5656,"21deg 22' 44.7""","192deg 17' 51.9""",29.095237731933594
2023-06-07 14:30:03.024211,1400,55455,STARLINK-5680,"19deg 58' 41.0""","124deg 18' 22.8""",30.5
2023-06-07 14:30:04.074175,1500,44713,STARLINK-1007,"30deg 54' 23.2""","283deg 57' 18.7""",31.450000762939453
2023-06-07 14:30:04.113512,1500,44739,STARLINK-1034,"17deg 17' 35.7""","100deg 41' 46.2""",31.399999618530273
2023-06-07 14:30:04.154842,1500,44753,STARLINK-1048,"16deg 19' 42.7""","271deg 43' 11.0""",31.399999618530273
2023-06-07 14:30:04.193945,1500,44761,STARLINK-1056,"16deg 45' 08.2""","104deg 17' 20.2""",32.0476188659668
2023-06-07 14:30:04.234696,1500,45404,STARLINK-1260,"17deg 54' 22.1""","112deg 01' 24.1""",32.0476188659668
2023-06-07 14:30:04.273508,1500,45416,STARLINK-1318,"21deg 06' 35.0""","297deg 25' 59.1""",32.0476188659668
2023-06-07 14:30:04.313632,1500,45419,STARLINK-1308,"36deg 03' 42.0""","33deg 41' 53.1""",31.350000381469727
2023-06-07 14:30:04.354767,1500,45545,STARLINK-1374,"17deg 38' 16.4""","225deg 58' 28.1""",31.350000381469727
2023-06-07 14:30:04.393495,1500,45756,STARLINK-1484,"33deg 14' 26.0""","110deg 23' 39.3""",31.149999618530273
2023-06-07 14:30:04.433725,1500,45772,STARLINK-1470,"61deg 27' 34.7""","277deg 04' 25.6""",31.149999618530273
2023-06-07 14:30:04.473712,1500,45777,STARLINK-1490,"64deg 52' 02.8""","324deg 20' 59.5""",31.149999618530273
2023-06-07 14:30:04.513915,1500,45779,STARLINK-1492,"35deg 58' 32.0""","307deg 03' 10.6""",31.190475463867188
2023-06-07 14:30:04.570033,1500,46045,STARLINK-1591,"59deg 13' 35.9""","214deg 35' 25.4""",31.190475463867188
2023-06-07 14:30:04.613355,1500,46058,STARLINK-1564,"25deg 21' 16.2""","180deg 13' 04.9""",31.549999237060547
2023-06-07 14:30:04.654497,1500,46546,STARLINK-1697,"42deg 35' 13.3""","338deg 46' 53.6""",31.549999237060547
2023-06-07 14:30:04.693532,1500,46557,STARLINK-1679,"15deg 37' 08.8""","298deg 16' 30.8""",31.200000762939453
2023-06-07 14:30:04.733880,1500,46559,STARLINK-1681,"27deg 53' 10.3""","85deg 12' 45.1""",31.200000762939453
2023-06-07 14:30:04.773614,1500,46580,STARLINK-1708,"15deg 50' 43.8""","71deg 40' 05.7""",31.200000762939453
2023-06-07 14:30:04.813190,1500,46589,STARLINK-1749,"43deg 41' 17.3""","350deg 43' 19.4""",31.0
2023-06-07 14:30:04.895168,1500,47730,STARLINK-2140,"38deg 24' 13.2""","142deg 45' 00.2""",31.0
2023-06-07 14:30:04.973874,1500,47748,STARLINK-2162,"38deg 29' 45.5""","241deg 57' 48.2""",31.238094329833984
2023-06-07 14:30:05.012834,1500,47756,STARLINK-2174,"34deg 16' 14.1""","90deg 35' 22.0""",30.700000762939453
2023-06-07 14:30:05.054295,1500,48100,STARLINK-2430,"50deg 02' 35.7""","09deg 42' 36.2""",30.700000762939453
2023-06-07 14:30:05.095092,1500,48130,STARLINK-2472,"40deg 06' 40.5""","19deg 37' 10.7""",30.33333396911621
2023-06-07 14:30:05.134280,1500,48132,STARLINK-2474,"40deg 27' 07.7""","13deg 14' 59.9""",30.33333396911621
2023-06-07 14:30:05.173327,1500,48428,STARLINK-2461,"28deg 50' 07.8""","48deg 33' 43.8""",30.33333396911621
2023-06-07 14:30:05.213637,1500,48432,STARLINK-2680,"49deg 24' 16.0""","56deg 15' 45.3""",29.899999618530273
2023-06-07 14:30:05.254756,1500,48446,STARLINK-2247,"30deg 52' 10.6""","295deg 05' 23.4""",29.899999618530273
2023-06-07 14:30:05.294664,1500,48463,STARLINK-2689,"24deg 47' 36.1""","55deg 10' 43.5""",30.950000762939453
2023-06-07 14:30:05.334146,1500,48467,STARLINK-2659,"59deg 27' 16.6""","07deg 33' 38.1""",30.950000762939453
2023-06-07 14:30:05.373733,1500,48589,STARLINK-2245,"51deg 31' 01.5""","281deg 55' 29.8""",30.950000762939453
2023-06-07 14:30:05.412833,1500,48593,STARLINK-2250,"37deg 17' 02.6""","92deg 25' 58.2""",30.714284896850586
2023-06-07 14:30:05.454127,1500,48641,STARLINK-2754,"28deg 12' 23.8""","162deg 01' 30.0""",30.714284896850586
2023-06-07 14:30:05.494119,1500,49169,STARLINK-3046,"17deg 50' 35.7""","176deg 44' 08.2""",30.952381134033203
2023-06-07 14:30:05.534565,1500,49170,STARLINK-3074,"23deg 37' 24.1""","06deg 38' 24.7""",30.952381134033203
2023-06-07 14:30:05.653932,1500,49422,STARLINK-3161,"16deg 46' 32.3""","116deg 52' 11.3""",30.5
2023-06-07 14:30:05.693884,1500,49437,STARLINK-3130,"47deg 33' 07.2""","95deg 54' 43.8""",30.450000762939453
2023-06-07 14:30:05.734274,1500,49740,STARLINK-3226,"16deg 53' 40.1""","87deg 19' 20.7""",30.450000762939453
2023-06-07 14:30:05.772856,1500,49745,STARLINK-3241,"18deg 08' 05.2""","303deg 37' 38.0""",30.450000762939453
2023-06-07 14:30:05.812848,1500,49756,STARLINK-3207,"48deg 55' 33.9""","92deg 36' 08.1""",29.904762268066406
2023-06-07 14:30:05.953537,1500,50804,STARLINK-3323,"25deg 22' 57.4""","62deg 14' 10.4""",29.904762268066406
2023-06-07 14:30:05.993490,1500,50827,STARLINK-3329,"38deg 01' 49.7""","338deg 42' 33.4""",29.75
2023-06-07 14:30:06.035041,1500,50841,STARLINK-3300,"16deg 20' 43.2""","58deg 09' 08.7""",29.75
2023-06-07 14:30:06.074441,1500,52350,STARLINK-3754,"29deg 14' 34.8""","251deg 00' 22.7""",29.75
2023-06-07 14:30:06.154030,1500,52372,STARLINK-3796,"52deg 50' 35.1""","07deg 33' 59.6""",29.904762268066406
2023-06-07 14:30:06.194749,1500,52545,STARLINK-3939,"27deg 18' 00.8""","287deg 53' 45.5""",29.850000381469727
2023-06-07 14:30:06.234496,1500,52575,STARLINK-3920,"33deg 31' 52.3""","185deg 55' 07.2""",29.850000381469727
2023-06-07 14:30:06.274132,1500,52656,STARLINK-4004,"19deg 56' 46.5""","305deg 41' 14.7""",29.850000381469727
2023-06-07 14:30:06.312709,1500,52660,STARLINK-4081,"15deg 34' 26.8""","80deg 28' 05.5""",29.950000762939453
2023-06-07 14:30:06.353888,1500,52682,STARLINK-4017,"59deg 42' 18.8""","34deg 57' 29.9""",29.950000762939453
2023-06-07 14:30:06.393374,1500,52695,STARLINK-4041,"41deg 28' 21.2""","329deg 55' 28.3""",30.14285659790039
2023-06-07 14:30:06.434512,1500,52701,STARLINK-4003,"25deg 24' 26.7""","116deg 59' 01.8""",30.14285659790039
2023-06-07 14:30:06.474452,1500,52704,STARLINK-3999,"16deg 04' 25.4""","296deg 08' 09.3""",30.14285659790039
2023-06-07 14:30:06.513242,1500,53163,STARLINK-4104,"34deg 39' 16.2""","329deg 11' 55.3""",30.049999237060547
2023-06-07 14:30:06.567381,1500,53168,STARLINK-4105,"36deg 08' 38.1""","32deg 27' 08.6""",30.049999237060547
2023-06-07 14:30:06.612964,1500,53174,STARLINK-4205,"27deg 49' 11.3""","305deg 19' 55.4""",30.14285659790039
2023-06-07 14:30:06.653566,1500,53244,STARLINK-4125,"27deg 05' 46.0""","67deg 31' 15.3""",30.14285659790039
2023-06-07 14:30:06.693007,1500,53256,STARLINK-4147,"49deg 44' 13.9""","281deg 24' 48.2""",30.399999618530273
2023-06-07 14:30:06.734257,1500,53275,STARLINK-4179,"31deg 16' 30.5""","42deg 05' 17.3""",30.399999618530273
2023-06-07 14:30:06.773497,1500,53289,STARLINK-4176,"16deg 50' 06.8""","284deg 15' 39.3""",30.399999618530273
2023-06-07 14:30:06.812077,1500,53396,STARLINK-4524,"43deg 57' 01.4""","254deg 12' 25.9""",31.0
2023-06-07 14:30:06.894184,1500,53419,STARLINK-4476,"18deg 12' 44.3""","174deg 41' 40.4""",31.0
2023-06-07 14:30:06.954442,1500,53491,STARLINK-4450,"18deg 04' 42.6""","54deg 28' 13.3""",30.75
2023-06-07 14:30:06.992473,1500,53495,STARLINK-4429,"22deg 03' 44.8""","69deg 42' 55.3""",30.85714340209961
2023-06-07 14:30:07.033483,1500,53500,STARLINK-4455,"18deg 16' 48.1""","127deg 22' 16.9""",30.85714340209961
2023-06-07 14:30:07.074231,1500,53616,STARLINK-4605,"22deg 44' 46.2""","116deg 53' 25.2""",30.85714340209961
2023-06-07 14:30:07.114482,1500,53971,STARLINK-4639,"18deg 11' 15.8""","99deg 29' 44.0""",31.25
2023-06-07 14:30:07.154655,1500,53979,STARLINK-5123,"23deg 03' 51.7""","186deg 32' 11.0""",31.25
2023-06-07 14:30:07.193465,1500,53989,STARLINK-5115,"25deg 10' 46.8""","203deg 35' 32.1""",31.33333396911621
2023-06-07 14:30:07.233811,1500,53992,STARLINK-5108,"43deg 45' 05.3""","162deg 44' 35.6""",31.33333396911621
2023-06-07 14:30:07.273851,1500,55282,STARLINK-5330,"37deg 23' 56.4""","282deg 46' 59.1""",31.33333396911621
2023-06-07 14:30:07.315312,1500,55336,STARLINK-5655,"20deg 44' 50.2""","131deg 14' 45.3""",31.25
2023-06-07 14:30:07.354676,1500,55349,STARLINK-5666,"25deg 58' 38.0""","230deg 27' 46.0""",31.25
2023-06-07 14:30:07.393130,1500,55362,STARLINK-5574,"28deg 32' 29.6""","230deg 56' 33.2""",31.25
2023-06-07 14:30:07.433733,1500,55365,STARLINK-5639,"31deg 18' 31.0""","139deg 40' 02.6""",31.25
2023-06-07 14:30:07.473617,1500,55451,STARLINK-5656,"21deg 44' 22.9""","191deg 05' 51.9""",31.25
2023-06-07 14:30:07.515430,1500,55455,STARLINK-5680,"19deg 36' 47.9""","123deg 13' 57.8""",32.04999923706055
2023-06-07 14:30:08.567913,1600,44713,STARLINK-1007,"31deg 56' 24.5""","285deg 06' 26.7""",32.20000076293945
2023-06-07 14:30:08.613056,1600,44739,STARLINK-1034,"16deg 33' 16.9""","101deg 03' 39.8""",31.75
2023-06-07 14:30:08.653821,1600,44753,STARLINK-1048,"16deg 54' 31.0""","272deg 08' 39.4""",31.75
2023-06-07 14:30:08.693859,1600,44761,STARLINK-1056,"16deg 26' 44.1""","103deg 07' 24.8""",31.75
2023-06-07 14:30:08.734826,1600,44762,STARLINK-1057,"13deg 35' 27.6""","232deg 29' 52.4""",31.75
2023-06-07 14:30:08.773380,1600,45404,STARLINK-1260,"17deg 15' 53.6""","112deg 07' 33.6""",31.75
2023-06-07 14:30:08.812190,1600,45416,STARLINK-1318,"21deg 53' 04.5""","297deg 29' 53.4""",31.149999618530273
2023-06-07 14:30:08.953693,1600,45419,STARLINK-1308,"35deg 17' 23.5""","35deg 52' 21.4""",31.149999618530273
2023-06-07 14:30:08.993694,1600,45545,STARLINK-1374,"17deg 36' 38.5""","224deg 33' 58.4""",30.850000381469727
2023-06-07 14:30:09.034407,1600,45756,STARLINK-1484,"32deg 34' 12.2""","108deg 22' 20.8""",30.850000381469727
2023-06-07 14:30:09.074732,1600,45772,STARLINK-1470,"63deg 46' 56.6""","280deg 37' 25.3""",30.850000381469727
2023-06-07 14:30:09.154560,1600,45777,STARLINK-1490,"65deg 25' 33.9""","331deg 50' 51.5""",30.952381134033203
2023-06-07 14:30:09.194511,1600,45779,STARLINK-1492,"36deg 58' 43.6""","309deg 16' 59.0""",30.399999618530273
2023-06-07 14:30:09.234614,1600,46045,STARLINK-1591,"59deg 09' 03.4""","208deg 49' 13.7""",30.399999618530273
2023-06-07 14:30:09.274915,1600,46058,STARLINK-1564,"24deg 44' 59.4""","178deg 49' 52.6""",30.399999618530273
2023-06-07 14:30:09.312867,1600,46546,STARLINK-1697,"42deg 57' 52.0""","341deg 58' 36.1""",29.850000381469727
2023-06-07 14:30:09.354128,1600,46557,STARLINK-1679,"16deg 09' 16.4""","298deg 48' 49.9""",29.850000381469727
2023-06-07 14:30:09.393647,1600,46559,STARLINK-1681,"26deg 56' 46.5""","85deg 58' 46.2""",29.904762268066406
2023-06-07 14:30:09.434553,1600,46580,STARLINK-1708,"15deg 19' 06.3""","72deg 12' 19.7""",29.904762268066406
2023-06-07 14:30:09.474771,1600,46589,STARLINK-1749,"44deg 13' 30.2""","353deg 58' 16.9""",29.904762268066406
2023-06-07 14:30:09.513152,1600,47730,STARLINK-2140,"38deg 24' 19.4""","139deg 54' 03.9""",29.100000381469727
2023-06-07 14:30:09.567320,1600,47748,STARLINK-2162,"40deg 05' 18.7""","241deg 56' 46.0""",29.100000381469727
2023-06-07 14:30:09.613044,1600,47756,STARLINK-2174,"33deg 11' 47.8""","89deg 11' 31.6""",29.14285659790039
2023-06-07 14:30:09.654012,1600,47813,STARLINK-2394,"15deg 06' 53.8""","127deg 26' 19.2""",29.14285659790039
2023-06-07 14:30:09.693523,1600,48100,STARLINK-2430,"50deg 06' 43.1""","13deg 51' 52.1""",28.952381134033203
2023-06-07 14:30:09.736878,1600,48130,STARLINK-2472,"39deg 21' 23.2""","22deg 14' 26.5""",28.952381134033203
2023-06-07 14:30:09.774665,1600,48132,STARLINK-2474,"39deg 57' 28.7""","16deg 07' 10.0""",28.952381134033203
